script origResult compResult origLen compLen origTime compTime
script/926.js PASS PASS 40 141 0.012067794799804688 0.07175183296203613
script/927.js PASS PASS 38 231 N/A N/A
script/928.js PASS PASS 38 213 N/A N/A
script/929.js FAIL FAIL 43 1559 0.044448137283325195 0.25324010848999023
script/93.js PASS PASS 11 11 0.009685039520263672 0.011694192886352539
script/930.js FAIL FAIL 43 465 0.02889704704284668 0.2278459072113037
script/931.js PASS PASS 43 51 N/A N/A
script/932.js PASS PASS 44 44 0.011657953262329102 0.011460065841674805
script/933.js PASS PASS 44 44 N/A N/A
script/934.js PASS PASS 44 44 0.015350818634033203 0.015748977661132812
script/935.js PASS PASS 48 110 N/A N/A
script/936.js PASS PASS 44 44 N/A N/A
script/937.js PASS PASS 46 131 0.012082099914550781 0.03516697883605957
script/939.js PASS PASS 44 44 N/A N/A
script/94.js PASS PASS 11 38 0.01140594482421875 0.009215116500854492
script/940.js PASS PASS 44 44 N/A N/A
script/942.js PASS PASS 33 148 0.015569925308227539 0.030751943588256836
script/943.js PASS PASS 36 196 N/A N/A
script/944.js PASS PASS 43 1215 N/A N/A
script/945.js PASS PASS 42 1197 N/A N/A
script/946.js PASS PASS 38 157 N/A N/A
script/947.js PASS PASS 48 251 N/A N/A
script/948.js FAIL FAIL 45 613 0.15107297897338867 0.10365796089172363
script/949.js PASS PASS 43 128 N/A N/A
script/95.js PASS PASS 11 31 0.012042045593261719 0.010107994079589844
script/951.js PASS PASS 43 51 0.012233972549438477 0.012990951538085938
script/952.js PASS PASS 47 47 N/A N/A
script/953.js PASS PASS 47 47 N/A N/A
script/954.js PASS PASS 43 46 0.01018214225769043 0.010249137878417969
script/955.js PASS PASS 43 46 0.00980997085571289 0.009768009185791016
script/956.js PASS PASS 47 47 N/A N/A
script/957.js PASS PASS 36 237 N/A N/A
script/958.js PASS FAIL 41 849 N/A 0.22191095352172852
script/959.js PASS PASS 37 320 N/A N/A
script/96.js PASS PASS 15 15 N/A N/A
script/960.js PASS PASS 43 45 0.009835958480834961 0.010998964309692383
script/961.js PASS PASS 45 130 N/A N/A
script/962.js FAIL FAIL 46 46 0.011404037475585938 0.011504888534545898
script/963.js PASS PASS 44 44 N/A N/A
script/964.js PASS PASS 46 46 0.01258993148803711 0.012764930725097656
script/965.js PASS PASS 46 46 0.011420011520385742 0.011605978012084961
script/966.js PASS PASS 48 516 0.013864994049072266 0.059983015060424805
script/967.js PASS PASS 46 46 N/A N/A
script/968.js PASS PASS 44 44 N/A N/A
script/969.js PASS PASS 42 42 0.012392044067382812 0.010542869567871094
script/97.js PASS PASS 11 11 0.009324073791503906 0.0125579833984375
script/970.js PASS PASS 44 44 N/A N/A
script/971.js PASS PASS 48 48 N/A N/A
script/972.js PASS PASS 48 48 N/A N/A
script/974.js PASS PASS 43 43 N/A N/A
script/975.js PASS PASS 48 1416 N/A N/A
script/976.js PASS PASS 37 238 N/A N/A
script/977.js PASS PASS 45 132 0.018557071685791016 0.03294491767883301
script/978.js FAIL FAIL 40 558 0.012887001037597656 0.010862112045288086
script/979.js PASS PASS 45 45 0.01363515853881836 0.011752128601074219
script/98.js PASS PASS 8 8 N/A N/A
script/980.js PASS PASS 45 45 N/A N/A
script/981.js PASS PASS 45 45 0.0165560245513916 0.017004966735839844
script/982.js PASS PASS 42 54 0.02874302864074707 0.03449416160583496
script/983.js PASS PASS 45 45 0.011941194534301758 0.015146970748901367
script/984.js PASS PASS 45 45 0.011028051376342773 0.011096000671386719
script/985.js PASS PASS 45 45 N/A N/A
script/986.js PASS PASS 47 47 0.013143062591552734 0.016696929931640625
script/988.js PASS PASS 45 194 N/A N/A
script/99.js PASS PASS 13 13 N/A N/A
script/992.js PASS PASS 34 217 0.013695955276489258 0.04115700721740723
script/993.js PASS PASS 44 154 0.013989925384521484 0.013292074203491211
script/994.js PASS PASS 45 1221 N/A N/A
script/995.js PASS PASS 45 382 N/A N/A
script/996.js PASS PASS 45 382 N/A N/A
script/997.js PASS PASS 45 382 N/A N/A
script/998.js FAIL FAIL 47 1565 0.036653995513916016 0.25138282775878906
script/999.js FAIL FAIL 47 1561 0.03646397590637207 0.25089097023010254
